,func_oldfunccode,func_newfunccode,func_newdoc,func_newJdoc,func_olddoc,func_oldJdoc,func_addlines,func_addcode,func_dellines,func_delcode,func_path,func_pathinproj,func_methodsig,doc_oldfunccode,doc_newfunccode,doc_newdoc,doc_newJdoc,doc_olddoc,doc_oldJdoc,doc_addlines,doc_addcode,doc_dellines,doc_delcode,doc_path,doc_pathinproj,doc_methodsig,id,flag,commit
11,cb6c9ba6a85a7d759eb4fb6efe279dd498385d55/Codes/Match_oldfunccode_cb6c9ba6a85a7d759eb4fb6efe279dd498385d55_7.txt,cb6c9ba6a85a7d759eb4fb6efe279dd498385d55/Codes/Match_newfunccode_cb6c9ba6a85a7d759eb4fb6efe279dd498385d55_7.txt,,cb6c9ba6a85a7d759eb4fb6efe279dd498385d55/Codes/Match_newfuncnewJdoc_cb6c9ba6a85a7d759eb4fb6efe279dd498385d55_7.txt,,cb6c9ba6a85a7d759eb4fb6efe279dd498385d55/Codes/Match_oldfuncoldJdoc_cb6c9ba6a85a7d759eb4fb6efe279dd498385d55_7.txt,[407],"['      return reserveAndGetWaitLength(permits, stopwatch.readMicros());\n']",[419],"['      return reserveNextTicket(permits, stopwatch.readMicros());\n']",/home/pritish/Documents/IP work/guv_ver/v18.0/cb6c9ba6a85a7d759eb4fb6efe279dd498385d55/RateLimiter,guava/src/com/google/common/util/concurrent/RateLimiter.java, final long reserve(int permits),cb6c9ba6a85a7d759eb4fb6efe279dd498385d55/Codes/Match_olddocfunccode_cb6c9ba6a85a7d759eb4fb6efe279dd498385d55_7.txt,cb6c9ba6a85a7d759eb4fb6efe279dd498385d55/Codes/Match_newdocfunccode_cb6c9ba6a85a7d759eb4fb6efe279dd498385d55_7.txt,,cb6c9ba6a85a7d759eb4fb6efe279dd498385d55/Codes/Match_newdocnewJdoc_cb6c9ba6a85a7d759eb4fb6efe279dd498385d55_7.txt,,cb6c9ba6a85a7d759eb4fb6efe279dd498385d55/Codes/Match_olddocJdoc_cb6c9ba6a85a7d759eb4fb6efe279dd498385d55_7.txt,"[768, 767]","['     * to guarantee that each call to reserveEarliestAvailable, etc. sees a value >= the previous?\n', ""     * Also, is it OK that we don't hold the mutex when sleeping?\n""]","[761, 762]","['      return reserveNextTicket(permits, stopwatch.readMicros());\n']",/home/pritish/Documents/IP work/guv_ver/v18.0/cb6c9ba6a85a7d759eb4fb6efe279dd498385d55/RateLimiter,guava/src/com/google/common/util/concurrent/RateLimiter.java, abstract long readMicros(),3,1,cb6c9ba6a85a7d759eb4fb6efe279dd498385d55
12,e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_oldfunccode_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_1.txt,e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_newfunccode_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_1.txt,,e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_newfuncnewJdoc_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_1.txt,,e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_oldfuncoldJdoc_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_1.txt,"[413, 414]","['      if (!state().isTerminal()) {\n', '        listeners.add(new ListenerCallQueue<Listener>(listener, executor));\n']","[377, 378, 379]","['      State currentState = state();\n', '      if (currentState != TERMINATED && currentState != FAILED) {\n', '        listeners.add(new ListenerExecutorPair(listener, executor));\n']",/home/pritish/Documents/IP work/guv_ver/v18.0/e6888aadc42b1f3181a09b5c18a55f65218d5a0d/AbstractService,guava/src/com/google/common/util/concurrent/AbstractService.java,"public final void addListener(Listener listener, Executor executor)",e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_olddocfunccode_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_1.txt,e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_newdocfunccode_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_1.txt,,e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_newdocnewJdoc_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_1.txt,,e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_olddocJdoc_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_1.txt,"[231, 232, 233, 234, 235, 236, 238, 239]","['   * <p>{@code addListener} guarantees execution ordering across calls to a given listener but not\n', '   * across calls to multiple listeners. Specifically, a given listener will have its callbacks\n', '   * invoked in the same order as the underlying service enters those states. Additionally, at most\n', ""   * one of the listener's callbacks will execute at once. However, multiple listeners' callbacks\n"", '   * may execute concurrently, and listeners may execute in an order different from the one in which\n', '   * they were registered.\n', '   * <p>RuntimeExceptions thrown by a listener will be caught and logged. Any exception thrown \n', '   * during {@code Executor.execute} (e.g., a {@code RejectedExecutionException}) will be caught and\n']","[224, 219, 220, 222, 223]","['      State currentState = state();\n', '      if (currentState != TERMINATED && currentState != FAILED) {\n', '        listeners.add(new ListenerExecutorPair(listener, executor));\n']",/home/pritish/Documents/IP work/guv_ver/v18.0/e6888aadc42b1f3181a09b5c18a55f65218d5a0d/ServiceManager,guava/src/com/google/common/util/concurrent/ServiceManager.java,"public void addListener(Listener listener, Executor executor)",1,1,e6888aadc42b1f3181a09b5c18a55f65218d5a0d
13,e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_oldfunccode_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_2.txt,e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_newfunccode_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_2.txt," no point in adding a listener that will never be called
",," no point in adding a listener that will never be called
",,[519],"['          listeners.add(new ListenerCallQueue<Listener>(listener, executor));\n']",[510],"['          listeners.add(new ListenerExecutorPair(listener, executor));\n']",/home/pritish/Documents/IP work/guv_ver/v18.0/e6888aadc42b1f3181a09b5c18a55f65218d5a0d/ServiceManager,guava/src/com/google/common/util/concurrent/ServiceManager.java," void addListener(Listener listener, Executor executor)",e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_olddocfunccode_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_2.txt,e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_newdocfunccode_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_2.txt,,e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_newdocnewJdoc_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_2.txt,,e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_olddocJdoc_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_2.txt,"[231, 232, 233, 234, 235, 236, 238, 239]","['   * <p>{@code addListener} guarantees execution ordering across calls to a given listener but not\n', '   * across calls to multiple listeners. Specifically, a given listener will have its callbacks\n', '   * invoked in the same order as the underlying service enters those states. Additionally, at most\n', ""   * one of the listener's callbacks will execute at once. However, multiple listeners' callbacks\n"", '   * may execute concurrently, and listeners may execute in an order different from the one in which\n', '   * they were registered.\n', '   * <p>RuntimeExceptions thrown by a listener will be caught and logged. Any exception thrown \n', '   * during {@code Executor.execute} (e.g., a {@code RejectedExecutionException}) will be caught and\n']","[224, 219, 220, 222, 223]","['          listeners.add(new ListenerExecutorPair(listener, executor));\n']",/home/pritish/Documents/IP work/guv_ver/v18.0/e6888aadc42b1f3181a09b5c18a55f65218d5a0d/ServiceManager,guava/src/com/google/common/util/concurrent/ServiceManager.java,"public void addListener(Listener listener, Executor executor)",5,1,e6888aadc42b1f3181a09b5c18a55f65218d5a0d
14,e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_oldfunccode_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_3.txt,e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_newfunccode_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_3.txt,,e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_newfuncnewJdoc_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_3.txt,,e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_oldfuncoldJdoc_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_3.txt,"[413, 414]","['      if (!state().isTerminal()) {\n', '        listeners.add(new ListenerCallQueue<Listener>(listener, executor));\n']","[377, 378, 379]","['      State currentState = state();\n', '      if (currentState != TERMINATED && currentState != FAILED) {\n', '        listeners.add(new ListenerExecutorPair(listener, executor));\n']",/home/pritish/Documents/IP work/guv_ver/v18.0/e6888aadc42b1f3181a09b5c18a55f65218d5a0d/AbstractService,guava/src/com/google/common/util/concurrent/AbstractService.java,"public final void addListener(Listener listener, Executor executor)",e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_olddocfunccode_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_3.txt,e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_newdocfunccode_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_3.txt,,e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_newdocnewJdoc_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_3.txt,,e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_olddocJdoc_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_3.txt,"[231, 232, 233, 234, 235, 236, 238, 239]","['   * <p>{@code addListener} guarantees execution ordering across calls to a given listener but not\n', '   * across calls to multiple listeners. Specifically, a given listener will have its callbacks\n', '   * invoked in the same order as the underlying service enters those states. Additionally, at most\n', ""   * one of the listener's callbacks will execute at once. However, multiple listeners' callbacks\n"", '   * may execute concurrently, and listeners may execute in an order different from the one in which\n', '   * they were registered.\n', '   * <p>RuntimeExceptions thrown by a listener will be caught and logged. Any exception thrown \n', '   * during {@code Executor.execute} (e.g., a {@code RejectedExecutionException}) will be caught and\n']","[224, 219, 220, 222, 223]","['      State currentState = state();\n', '      if (currentState != TERMINATED && currentState != FAILED) {\n', '        listeners.add(new ListenerExecutorPair(listener, executor));\n']",/home/pritish/Documents/IP work/guv_ver/v18.0/e6888aadc42b1f3181a09b5c18a55f65218d5a0d/ServiceManager,guava/src/com/google/common/util/concurrent/ServiceManager.java,"public void addListener(Listener listener, Executor executor)",5,1,e6888aadc42b1f3181a09b5c18a55f65218d5a0d
15,e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_oldfunccode_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_4.txt,e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_newfunccode_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_4.txt," no point in adding a listener that will never be called
 no point in adding a listener that will never be called
",," no point in adding a listener that will never be called
 no point in adding a listener that will never be called
",,[519],"['          listeners.add(new ListenerCallQueue<Listener>(listener, executor));\n']",[510],"['          listeners.add(new ListenerExecutorPair(listener, executor));\n']",/home/pritish/Documents/IP work/guv_ver/v18.0/e6888aadc42b1f3181a09b5c18a55f65218d5a0d/ServiceManager,guava/src/com/google/common/util/concurrent/ServiceManager.java," void addListener(Listener listener, Executor executor)",e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_olddocfunccode_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_4.txt,e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_newdocfunccode_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_4.txt,,e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_newdocnewJdoc_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_4.txt,,e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_olddocJdoc_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_4.txt,"[257, 258, 259, 260, 261, 262, 264]","['   * <p>{@code addListener} guarantees execution ordering across calls to a given listener but not\n', '   * across calls to multiple listeners. Specifically, a given listener will have its callbacks\n', '   * invoked in the same order as the underlying service enters those states. Additionally, at most\n', ""   * one of the listener's callbacks will execute at once. However, multiple listeners' callbacks\n"", '   * may execute concurrently, and listeners may execute in an order different from the one in which\n', '   * they were registered.\n', '   * <p>RuntimeExceptions thrown by a listener will be caught and logged.\n']","[242, 243, 245]","['          listeners.add(new ListenerExecutorPair(listener, executor));\n']",/home/pritish/Documents/IP work/guv_ver/v18.0/e6888aadc42b1f3181a09b5c18a55f65218d5a0d/ServiceManager,guava/src/com/google/common/util/concurrent/ServiceManager.java,public void addListener(Listener listener),5,1,e6888aadc42b1f3181a09b5c18a55f65218d5a0d
16,e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_oldfunccode_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_5.txt,e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_newfunccode_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_5.txt,,e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_newfuncnewJdoc_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_5.txt,,e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_oldfuncoldJdoc_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_5.txt,"[413, 414]","['      if (!state().isTerminal()) {\n', '        listeners.add(new ListenerCallQueue<Listener>(listener, executor));\n']","[377, 378, 379]","['      State currentState = state();\n', '      if (currentState != TERMINATED && currentState != FAILED) {\n', '        listeners.add(new ListenerExecutorPair(listener, executor));\n']",/home/pritish/Documents/IP work/guv_ver/v18.0/e6888aadc42b1f3181a09b5c18a55f65218d5a0d/AbstractService,guava/src/com/google/common/util/concurrent/AbstractService.java,"public final void addListener(Listener listener, Executor executor)",e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_olddocfunccode_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_5.txt,e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_newdocfunccode_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_5.txt,,e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_newdocnewJdoc_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_5.txt,,e6888aadc42b1f3181a09b5c18a55f65218d5a0d/Codes/Match_olddocJdoc_e6888aadc42b1f3181a09b5c18a55f65218d5a0d_5.txt,"[257, 258, 259, 260, 261, 262, 264]","['   * <p>{@code addListener} guarantees execution ordering across calls to a given listener but not\n', '   * across calls to multiple listeners. Specifically, a given listener will have its callbacks\n', '   * invoked in the same order as the underlying service enters those states. Additionally, at most\n', ""   * one of the listener's callbacks will execute at once. However, multiple listeners' callbacks\n"", '   * may execute concurrently, and listeners may execute in an order different from the one in which\n', '   * they were registered.\n', '   * <p>RuntimeExceptions thrown by a listener will be caught and logged.\n']","[242, 243, 245]","['      State currentState = state();\n', '      if (currentState != TERMINATED && currentState != FAILED) {\n', '        listeners.add(new ListenerExecutorPair(listener, executor));\n']",/home/pritish/Documents/IP work/guv_ver/v18.0/e6888aadc42b1f3181a09b5c18a55f65218d5a0d/ServiceManager,guava/src/com/google/common/util/concurrent/ServiceManager.java,public void addListener(Listener listener),5,1,e6888aadc42b1f3181a09b5c18a55f65218d5a0d
17,aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_oldfunccode_aca38f2aee4e9769495a728e417f7d01dd73b217_1.txt,,,,,,[],[],"[197, 198]","['    private void writeObject(ObjectOutputStream s)\n', '        throws java.io.IOException {\n']",/home/pritish/Documents/IP work/guv_ver/v18.0/aca38f2aee4e9769495a728e417f7d01dd73b217/LongAdder,guava/src/com/google/common/cache/LongAdder.java,private void writeObject(ObjectOutputStream s) throws java.io.IOException,aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_olddocfunccode_aca38f2aee4e9769495a728e417f7d01dd73b217_1.txt,aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_newdocfunccode_aca38f2aee4e9769495a728e417f7d01dd73b217_1.txt,,aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_newdocnewJdoc_aca38f2aee4e9769495a728e417f7d01dd73b217_1.txt,,aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_olddocJdoc_aca38f2aee4e9769495a728e417f7d01dd73b217_1.txt,[97],['     * atomic snapshot; invocation in the absence of concurrent\n'],[97],"['    private void writeObject(ObjectOutputStream s)\n', '        throws java.io.IOException {\n']",/home/pritish/Documents/IP work/guv_ver/v18.0/aca38f2aee4e9769495a728e417f7d01dd73b217/LongAdder,guava/src/com/google/common/cache/LongAdder.java,public long sum(),3,1,aca38f2aee4e9769495a728e417f7d01dd73b217
18,aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_oldfunccode_aca38f2aee4e9769495a728e417f7d01dd73b217_2.txt,aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_newfunccode_aca38f2aee4e9769495a728e417f7d01dd73b217_2.txt,,,,,[203],"['            throws IOException, ClassNotFoundException {\n']",[204],"['        throws IOException, ClassNotFoundException {\n']",/home/pritish/Documents/IP work/guv_ver/v18.0/aca38f2aee4e9769495a728e417f7d01dd73b217/LongAdder,guava/src/com/google/common/cache/LongAdder.java,"private void readObject(ObjectInputStream s) throws IOException, ClassNotFoundException",aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_olddocfunccode_aca38f2aee4e9769495a728e417f7d01dd73b217_2.txt,aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_newdocfunccode_aca38f2aee4e9769495a728e417f7d01dd73b217_2.txt,,aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_newdocnewJdoc_aca38f2aee4e9769495a728e417f7d01dd73b217_2.txt,,aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_olddocJdoc_aca38f2aee4e9769495a728e417f7d01dd73b217_2.txt,[97],['     * atomic snapshot; invocation in the absence of concurrent\n'],[97],"['        throws IOException, ClassNotFoundException {\n']",/home/pritish/Documents/IP work/guv_ver/v18.0/aca38f2aee4e9769495a728e417f7d01dd73b217/LongAdder,guava/src/com/google/common/cache/LongAdder.java,public long sum(),3,1,aca38f2aee4e9769495a728e417f7d01dd73b217
19,aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_oldfunccode_aca38f2aee4e9769495a728e417f7d01dd73b217_3.txt,,,," True if last slot nonempty
 Try to attach new Cell
 Optimistically create
 Recheck under lock
 Slot is now non-empty
 CAS already known to fail
 Continue after rehash
 At max size or stale
 Expand table unless stale
 Retry with expanded table
 Rehash
 Initialize table
 Fall back on using base
 Record index for next time
",aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_oldfuncoldJdoc_aca38f2aee4e9769495a728e417f7d01dd73b217_3.txt,[],[],"[208, 209]","['    final void retryUpdate(long x, HashCode hc, boolean wasUncontended) {\n', '        int h = hc.code;\n']",/home/pritish/Documents/IP work/guv_ver/v18.0/aca38f2aee4e9769495a728e417f7d01dd73b217/Striped64,guava/src/com/google/common/cache/Striped64.java," final void retryUpdate(long x, HashCode hc, boolean wasUncontended)",aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_olddocfunccode_aca38f2aee4e9769495a728e417f7d01dd73b217_3.txt,aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_newdocfunccode_aca38f2aee4e9769495a728e417f7d01dd73b217_3.txt,,aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_newdocnewJdoc_aca38f2aee4e9769495a728e417f7d01dd73b217_3.txt,,aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_olddocJdoc_aca38f2aee4e9769495a728e417f7d01dd73b217_3.txt,[97],['     * atomic snapshot; invocation in the absence of concurrent\n'],[97],"['    final void retryUpdate(long x, HashCode hc, boolean wasUncontended) {\n', '        int h = hc.code;\n']",/home/pritish/Documents/IP work/guv_ver/v18.0/aca38f2aee4e9769495a728e417f7d01dd73b217/LongAdder,guava/src/com/google/common/cache/LongAdder.java,public long sum(),3,1,aca38f2aee4e9769495a728e417f7d01dd73b217
20,,aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_newfunccode_aca38f2aee4e9769495a728e417f7d01dd73b217_4.txt," Initialize randomly
 Avoid zero to allow xorShift rehash
 True if last slot nonempty
 Try to attach new Cell
 Optimistically create
 Recheck under lock
 Slot is now non-empty
 CAS already known to fail
 Continue after rehash
 At max size or stale
 Expand table unless stale
 Retry with expanded table
 Rehash
 Record index for next time
 Initialize table
 Fall back on using base
",aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_newfuncnewJdoc_aca38f2aee4e9769495a728e417f7d01dd73b217_4.txt,,,"[195, 196, 197, 200, 201, 202, 203]","['    final void retryUpdate(long x, @Nullable int[] hc, boolean wasUncontended) {\n', '        int h;\n', '        if (hc == null) {\n', '            h = hc[0] = (r == 0) ? 1 : r;\n', '        }\n', '        else\n', '            h = hc[0];\n']",[],[],/home/pritish/Documents/IP work/guv_ver/v18.0/aca38f2aee4e9769495a728e417f7d01dd73b217/Striped64,guava/src/com/google/common/cache/Striped64.java," final void retryUpdate(long x, @Nullable int[] hc, boolean wasUncontended)",aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_olddocfunccode_aca38f2aee4e9769495a728e417f7d01dd73b217_4.txt,aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_newdocfunccode_aca38f2aee4e9769495a728e417f7d01dd73b217_4.txt,,aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_newdocnewJdoc_aca38f2aee4e9769495a728e417f7d01dd73b217_4.txt,,aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_olddocJdoc_aca38f2aee4e9769495a728e417f7d01dd73b217_4.txt,[97],['     * atomic snapshot; invocation in the absence of concurrent\n'],[97],[],/home/pritish/Documents/IP work/guv_ver/v18.0/aca38f2aee4e9769495a728e417f7d01dd73b217/LongAdder,guava/src/com/google/common/cache/LongAdder.java,public long sum(),3,1,aca38f2aee4e9769495a728e417f7d01dd73b217
21,aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_oldfunccode_aca38f2aee4e9769495a728e417f7d01dd73b217_5.txt,aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_newfunccode_aca38f2aee4e9769495a728e417f7d01dd73b217_5.txt,,aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_newfuncnewJdoc_aca38f2aee4e9769495a728e417f7d01dd73b217_5.txt,,aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_oldfuncoldJdoc_aca38f2aee4e9769495a728e417f7d01dd73b217_5.txt,"[70, 73, 74, 75]","['        Cell[] as; long b, v; int[] hc; Cell a; int n;\n', '            if ((hc = threadHashCode.get()) == null ||\n', '                as == null || (n = as.length) < 1 ||\n', '                (a = as[(n - 1) & hc[0]]) == null ||\n']","[70, 73, 74, 75]","['        Cell[] as; long b, v; HashCode hc; Cell a; int n;\n', '            int h = (hc = threadHashCode.get()).code;\n', '            if (as == null || (n = as.length) < 1 ||\n', '                (a = as[(n - 1) & h]) == null ||\n']",/home/pritish/Documents/IP work/guv_ver/v18.0/aca38f2aee4e9769495a728e417f7d01dd73b217/LongAdder,guava/src/com/google/common/cache/LongAdder.java,public void add(long x),aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_olddocfunccode_aca38f2aee4e9769495a728e417f7d01dd73b217_5.txt,aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_newdocfunccode_aca38f2aee4e9769495a728e417f7d01dd73b217_5.txt,,aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_newdocnewJdoc_aca38f2aee4e9769495a728e417f7d01dd73b217_5.txt,,aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_olddocJdoc_aca38f2aee4e9769495a728e417f7d01dd73b217_5.txt,[97],['     * atomic snapshot; invocation in the absence of concurrent\n'],[97],"['        Cell[] as; long b, v; HashCode hc; Cell a; int n;\n', '            int h = (hc = threadHashCode.get()).code;\n', '            if (as == null || (n = as.length) < 1 ||\n', '                (a = as[(n - 1) & h]) == null ||\n']",/home/pritish/Documents/IP work/guv_ver/v18.0/aca38f2aee4e9769495a728e417f7d01dd73b217/LongAdder,guava/src/com/google/common/cache/LongAdder.java,public long sum(),3,1,aca38f2aee4e9769495a728e417f7d01dd73b217
22,,aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_newfunccode_aca38f2aee4e9769495a728e417f7d01dd73b217_6.txt,,,,,[197],['    private void writeObject(ObjectOutputStream s) throws IOException {\n'],[],[],/home/pritish/Documents/IP work/guv_ver/v18.0/aca38f2aee4e9769495a728e417f7d01dd73b217/LongAdder,guava/src/com/google/common/cache/LongAdder.java,private void writeObject(ObjectOutputStream s) throws IOException,aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_olddocfunccode_aca38f2aee4e9769495a728e417f7d01dd73b217_6.txt,aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_newdocfunccode_aca38f2aee4e9769495a728e417f7d01dd73b217_6.txt,,aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_newdocnewJdoc_aca38f2aee4e9769495a728e417f7d01dd73b217_6.txt,,aca38f2aee4e9769495a728e417f7d01dd73b217/Codes/Match_olddocJdoc_aca38f2aee4e9769495a728e417f7d01dd73b217_6.txt,[97],['     * atomic snapshot; invocation in the absence of concurrent\n'],[97],[],/home/pritish/Documents/IP work/guv_ver/v18.0/aca38f2aee4e9769495a728e417f7d01dd73b217/LongAdder,guava/src/com/google/common/cache/LongAdder.java,public long sum(),3,1,aca38f2aee4e9769495a728e417f7d01dd73b217
23,1b9f08d9523a9999f95d340863d91b010d010088/Codes/Match_oldfunccode_1b9f08d9523a9999f95d340863d91b010d010088_1.txt,1b9f08d9523a9999f95d340863d91b010d010088/Codes/Match_newfunccode_1b9f08d9523a9999f95d340863d91b010d010088_1.txt,,,,,[50],[],[50],[],/home/pritish/Documents/IP work/guava_commits/1b9f08d9523a9999f95d340863d91b010d010088/EvictingQueue,guava/src/com/google/common/collect/EvictingQueue.java,private EvictingQueue(int maxSize),1b9f08d9523a9999f95d340863d91b010d010088/Codes/Match_olddocfunccode_1b9f08d9523a9999f95d340863d91b010d010088_1.txt,1b9f08d9523a9999f95d340863d91b010d010088/Codes/Match_newdocfunccode_1b9f08d9523a9999f95d340863d91b010d010088_1.txt,,1b9f08d9523a9999f95d340863d91b010d010088/Codes/Match_newdocnewJdoc_1b9f08d9523a9999f95d340863d91b010d010088_1.txt,,1b9f08d9523a9999f95d340863d91b010d010088/Codes/Match_olddocJdoc_1b9f08d9523a9999f95d340863d91b010d010088_1.txt,"[57, 58, 59]",[],[],[],/home/pritish/Documents/IP work/guava_commits/1b9f08d9523a9999f95d340863d91b010d010088/EvictingQueue,guava/src/com/google/common/collect/EvictingQueue.java,public static EvictingQueue<E> create(int maxSize),5,1,1b9f08d9523a9999f95d340863d91b010d010088
