,func_oldfunccode,func_newfunccode,func_newdoc,func_newJdoc,func_olddoc,func_oldJdoc,func_addlines,func_addcode,func_dellines,func_delcode,func_path,func_pathinproj,func_methodsig,doc_oldfunccode,doc_newfunccode,doc_newdoc,doc_newJdoc,doc_olddoc,doc_oldJdoc,doc_addlines,doc_addcode,doc_dellines,doc_delcode,doc_path,doc_pathinproj,doc_methodsig,id,flag,commit
11,f2204c8fe19b973fc26d7e4ed2a147c08a538410/Codes_neg/Match_oldfunccode_f2204c8fe19b973fc26d7e4ed2a147c08a538410_2.txt,f2204c8fe19b973fc26d7e4ed2a147c08a538410/Codes_neg/Match_newfunccode_f2204c8fe19b973fc26d7e4ed2a147c08a538410_2.txt," we only put L's in the array
 we only put L's in the array
",,,,"[324, 325]","['      if (size != Integer.MAX_VALUE) {\n', '        Preconditions.checkElementIndex(index, size());\n']",[324],"['      Preconditions.checkElementIndex(index, size());\n']",/home/pritish/Documents/IP work/guv_ver/v18.0/f2204c8fe19b973fc26d7e4ed2a147c08a538410/Striped,guava/src/com/google/common/util/concurrent/Striped.java,public L getAt(int index),f2204c8fe19b973fc26d7e4ed2a147c08a538410/Codes_neg/Match_olddocfunccode_f2204c8fe19b973fc26d7e4ed2a147c08a538410_2.txt,f2204c8fe19b973fc26d7e4ed2a147c08a538410/Codes_neg/Match_newdocfunccode_f2204c8fe19b973fc26d7e4ed2a147c08a538410_2.txt,,f2204c8fe19b973fc26d7e4ed2a147c08a538410/Codes_neg/Match_newdocnewJdoc_f2204c8fe19b973fc26d7e4ed2a147c08a538410_2.txt,,f2204c8fe19b973fc26d7e4ed2a147c08a538410/Codes_neg/Match_olddocJdoc_f2204c8fe19b973fc26d7e4ed2a147c08a538410_2.txt,"[183, 184]","['   * Creates a {@code Striped<Lock>} with lazily initialized, weakly referenced locks.\n', '   * Every lock is reentrant.\n']","[183, 184]","['      Preconditions.checkElementIndex(index, size());\n']",/home/pritish/Documents/IP work/guv_ver/v18.0/f2204c8fe19b973fc26d7e4ed2a147c08a538410/Striped,guava/src/com/google/common/util/concurrent/Striped.java,public static Striped<Lock> lazyWeakLock(int stripes),1,1,f2204c8fe19b973fc26d7e4ed2a147c08a538410
12,,aa3881c473473b26c81100e04804769f414ba4f2/Codes_neg/Match_newfunccode_aa3881c473473b26c81100e04804769f414ba4f2_1.txt,,,,,[65],"['  public static <K extends Comparable<?>, V> ImmutableRangeMap<K, V> copyOf(\n']",[],[],/home/pritish/Documents/IP work/guv_ver/v18.0/aa3881c473473b26c81100e04804769f414ba4f2/ImmutableRangeMap,guava/src/com/google/common/collect/ImmutableRangeMap.java,"public static ImmutableRangeMap<K, V> copyOf(RangeMap<K, ? extends V> rangeMap)",aa3881c473473b26c81100e04804769f414ba4f2/Codes_neg/Match_olddocfunccode_aa3881c473473b26c81100e04804769f414ba4f2_1.txt,aa3881c473473b26c81100e04804769f414ba4f2/Codes_neg/Match_newdocfunccode_aa3881c473473b26c81100e04804769f414ba4f2_1.txt,,aa3881c473473b26c81100e04804769f414ba4f2/Codes_neg/Match_newdocnewJdoc_aa3881c473473b26c81100e04804769f414ba4f2_1.txt,,aa3881c473473b26c81100e04804769f414ba4f2/Codes_neg/Match_olddocJdoc_aa3881c473473b26c81100e04804769f414ba4f2_1.txt,"[54, 55]","['   * other Unicode encodings can).\n', '   *\n']","[54, 55, 56]",[],/home/pritish/Documents/IP work/guv_ver/v18.0/aa3881c473473b26c81100e04804769f414ba4f2/HtmlEscapers,guava/src/com/google/common/html/HtmlEscapers.java,public static Escaper htmlEscaper(),1,1,aa3881c473473b26c81100e04804769f414ba4f2
13,aa3881c473473b26c81100e04804769f414ba4f2/Codes_neg/Match_oldfunccode_aa3881c473473b26c81100e04804769f414ba4f2_2.txt,,,,,aa3881c473473b26c81100e04804769f414ba4f2/Codes_neg/Match_oldfuncoldJdoc_aa3881c473473b26c81100e04804769f414ba4f2_2.txt,[],[],[118],"['  public static final <R, C, V> Builder<R, C, V> builder() {\n']",/home/pritish/Documents/IP work/guv_ver/v18.0/aa3881c473473b26c81100e04804769f414ba4f2/ImmutableTable,guava/src/com/google/common/collect/ImmutableTable.java,"public static final Builder<R, C, V> builder()",aa3881c473473b26c81100e04804769f414ba4f2/Codes_neg/Match_olddocfunccode_aa3881c473473b26c81100e04804769f414ba4f2_2.txt,aa3881c473473b26c81100e04804769f414ba4f2/Codes_neg/Match_newdocfunccode_aa3881c473473b26c81100e04804769f414ba4f2_2.txt,,aa3881c473473b26c81100e04804769f414ba4f2/Codes_neg/Match_newdocnewJdoc_aa3881c473473b26c81100e04804769f414ba4f2_2.txt,,aa3881c473473b26c81100e04804769f414ba4f2/Codes_neg/Match_olddocJdoc_aa3881c473473b26c81100e04804769f414ba4f2_2.txt,"[54, 55]","['   * other Unicode encodings can).\n', '   *\n']","[54, 55, 56]","['  public static final <R, C, V> Builder<R, C, V> builder() {\n']",/home/pritish/Documents/IP work/guv_ver/v18.0/aa3881c473473b26c81100e04804769f414ba4f2/HtmlEscapers,guava/src/com/google/common/html/HtmlEscapers.java,public static Escaper htmlEscaper(),1,1,aa3881c473473b26c81100e04804769f414ba4f2
14,b7f128cfc9bf01e1b5d62af7640927fafdd07619/Codes_neg/Match_oldfunccode_b7f128cfc9bf01e1b5d62af7640927fafdd07619_1.txt,,,,,,[],[],"[387, 388, 389, 390]","['    @Override\n', '    protected A doBackward(B b) {\n', '      return backwardFunction.apply(b);\n', '    }\n']",/home/pritish/Documents/IP work/guv_ver/v18.0/b7f128cfc9bf01e1b5d62af7640927fafdd07619/Converter,guava/src/com/google/common/base/Converter.java,protected A doBackward(B b),b7f128cfc9bf01e1b5d62af7640927fafdd07619/Codes_neg/Match_olddocfunccode_b7f128cfc9bf01e1b5d62af7640927fafdd07619_1.txt,b7f128cfc9bf01e1b5d62af7640927fafdd07619/Codes_neg/Match_newdocfunccode_b7f128cfc9bf01e1b5d62af7640927fafdd07619_1.txt,,b7f128cfc9bf01e1b5d62af7640927fafdd07619/Codes_neg/Match_newdocnewJdoc_b7f128cfc9bf01e1b5d62af7640927fafdd07619_1.txt,,b7f128cfc9bf01e1b5d62af7640927fafdd07619/Codes_neg/Match_olddocJdoc_b7f128cfc9bf01e1b5d62af7640927fafdd07619_1.txt,"[322, 323]","['   * services will either be {@linkplain Service.State#TERMINATED terminated} or {@linkplain\n', '   * Service.State#FAILED failed}.\n']","[321, 322]","['    @Override\n', '    protected A doBackward(B b) {\n', '      return backwardFunction.apply(b);\n', '    }\n']",/home/pritish/Documents/IP work/guv_ver/v18.0/b7f128cfc9bf01e1b5d62af7640927fafdd07619/ServiceManager,guava/src/com/google/common/util/concurrent/ServiceManager.java,public void awaitStopped(),1,1,b7f128cfc9bf01e1b5d62af7640927fafdd07619
15,651c628d515dbfe6614d8b3e23b47a389a3d9d1c/Codes_neg/Match_oldfunccode_651c628d515dbfe6614d8b3e23b47a389a3d9d1c_1.txt,,,,,651c628d515dbfe6614d8b3e23b47a389a3d9d1c/Codes_neg/Match_oldfuncoldJdoc_651c628d515dbfe6614d8b3e23b47a389a3d9d1c_1.txt,[],[],"[48, 49, 50]","['  public static DiscreteDomain<Long> longs() {\n', '    return DiscreteDomain.longs();\n', '  }\n']",/home/pritish/Documents/IP work/guv_ver/v18.0/651c628d515dbfe6614d8b3e23b47a389a3d9d1c/DiscreteDomains,guava/src/com/google/common/collect/DiscreteDomains.java,public static DiscreteDomain<Long> longs(),651c628d515dbfe6614d8b3e23b47a389a3d9d1c/Codes_neg/Match_olddocfunccode_651c628d515dbfe6614d8b3e23b47a389a3d9d1c_1.txt,651c628d515dbfe6614d8b3e23b47a389a3d9d1c/Codes_neg/Match_newdocfunccode_651c628d515dbfe6614d8b3e23b47a389a3d9d1c_1.txt,,651c628d515dbfe6614d8b3e23b47a389a3d9d1c/Codes_neg/Match_newdocnewJdoc_651c628d515dbfe6614d8b3e23b47a389a3d9d1c_1.txt,,651c628d515dbfe6614d8b3e23b47a389a3d9d1c/Codes_neg/Match_olddocJdoc_651c628d515dbfe6614d8b3e23b47a389a3d9d1c_1.txt,[],[],[317],"['  public static DiscreteDomain<Long> longs() {\n', '    return DiscreteDomain.longs();\n', '  }\n']",/home/pritish/Documents/IP work/guv_ver/v18.0/651c628d515dbfe6614d8b3e23b47a389a3d9d1c/InternetDomainName,guava/src/com/google/common/net/InternetDomainName.java,public String name(),1,1,651c628d515dbfe6614d8b3e23b47a389a3d9d1c
16,2ec1b12a1af770e39d7a837858097a6470c4516a/Codes_neg/Match_oldfunccode_2ec1b12a1af770e39d7a837858097a6470c4516a_1.txt,2ec1b12a1af770e39d7a837858097a6470c4516a/Codes_neg/Match_newfunccode_2ec1b12a1af770e39d7a837858097a6470c4516a_1.txt,,,,,"[484, 485, 486]","['      @Override Type usedInGenericType(Type type) {\n', '        return JAVA7.usedInGenericType(type);\n', '      }\n']",[],[],/home/pritish/Documents/IP work/guv_ver/v18.0/2ec1b12a1af770e39d7a837858097a6470c4516a/Types,guava/src/com/google/common/reflect/Types.java, Type usedInGenericType(Type type),2ec1b12a1af770e39d7a837858097a6470c4516a/Codes_neg/Match_olddocfunccode_2ec1b12a1af770e39d7a837858097a6470c4516a_1.txt,2ec1b12a1af770e39d7a837858097a6470c4516a/Codes_neg/Match_newdocfunccode_2ec1b12a1af770e39d7a837858097a6470c4516a_1.txt,,2ec1b12a1af770e39d7a837858097a6470c4516a/Codes_neg/Match_newdocnewJdoc_2ec1b12a1af770e39d7a837858097a6470c4516a_1.txt,,,[96],['  // @Override on JDK8\n'],[],[],/home/pritish/Documents/IP work/guv_ver/v18.0/2ec1b12a1af770e39d7a837858097a6470c4516a/Parameter,guava/src/com/google/common/reflect/Parameter.java,public Annotation[] getDeclaredAnnotations(),1,1,2ec1b12a1af770e39d7a837858097a6470c4516a
17,2ec1b12a1af770e39d7a837858097a6470c4516a/Codes_neg/Match_oldfunccode_2ec1b12a1af770e39d7a837858097a6470c4516a_2.txt,2ec1b12a1af770e39d7a837858097a6470c4516a/Codes_neg/Match_newfunccode_2ec1b12a1af770e39d7a837858097a6470c4516a_2.txt,,,,,[59],['          return JavaVersion.CURRENT.typeName(from);\n'],[56],['          return Types.toString(from);\n'],/home/pritish/Documents/IP work/guv_ver/v18.0/2ec1b12a1af770e39d7a837858097a6470c4516a/Types,guava/src/com/google/common/reflect/Types.java,public String apply(Type from),2ec1b12a1af770e39d7a837858097a6470c4516a/Codes_neg/Match_olddocfunccode_2ec1b12a1af770e39d7a837858097a6470c4516a_2.txt,2ec1b12a1af770e39d7a837858097a6470c4516a/Codes_neg/Match_newdocfunccode_2ec1b12a1af770e39d7a837858097a6470c4516a_2.txt,,2ec1b12a1af770e39d7a837858097a6470c4516a/Codes_neg/Match_newdocnewJdoc_2ec1b12a1af770e39d7a837858097a6470c4516a_2.txt,,,[96],['  // @Override on JDK8\n'],[],['          return Types.toString(from);\n'],/home/pritish/Documents/IP work/guv_ver/v18.0/2ec1b12a1af770e39d7a837858097a6470c4516a/Parameter,guava/src/com/google/common/reflect/Parameter.java,public Annotation[] getDeclaredAnnotations(),1,1,2ec1b12a1af770e39d7a837858097a6470c4516a
18,,3446741f88956b40e904c766242c2075b1ea3b7f/Codes_neg/Match_newfunccode_3446741f88956b40e904c766242c2075b1ea3b7f_1.txt,,,,,[497],"['  private boolean canAcquire(long nowMicros, long timeoutMicros) {\n']",[],[],/home/pritish/Documents/IP work/guv_ver/v18.0/3446741f88956b40e904c766242c2075b1ea3b7f/RateLimiter,guava/src/com/google/common/util/concurrent/RateLimiter.java,"private boolean canAcquire(long nowMicros, long timeoutMicros)",3446741f88956b40e904c766242c2075b1ea3b7f/Codes_neg/Match_olddocfunccode_3446741f88956b40e904c766242c2075b1ea3b7f_1.txt,3446741f88956b40e904c766242c2075b1ea3b7f/Codes_neg/Match_newdocfunccode_3446741f88956b40e904c766242c2075b1ea3b7f_1.txt," maxBurstSeconds 
",3446741f88956b40e904c766242c2075b1ea3b7f/Codes_neg/Match_newdocnewJdoc_3446741f88956b40e904c766242c2075b1ea3b7f_1.txt," maxBurstSeconds 
",,"[251, 252, 253, 254]","['  /*\n', '   * TODO(cpovirk): make SleepingStopwatch the last parameter throughout the class so that the\n', '   * overloads follow the usual convention: Foo(int), Foo(int, SleepingStopwatch)\n', '   */\n']",[],[],/home/pritish/Documents/IP work/guv_ver/v18.0/3446741f88956b40e904c766242c2075b1ea3b7f/RateLimiter,guava/src/com/google/common/util/concurrent/RateLimiter.java," static RateLimiter create(SleepingStopwatch stopwatch, double permitsPerSecond)",1,1,3446741f88956b40e904c766242c2075b1ea3b7f
19,3446741f88956b40e904c766242c2075b1ea3b7f/Codes_neg/Match_oldfunccode_3446741f88956b40e904c766242c2075b1ea3b7f_2.txt,,,,,,[],[],[493],"['  private final boolean canAcquire(long nowMicros, long timeoutMicros) {\n']",/home/pritish/Documents/IP work/guv_ver/v18.0/3446741f88956b40e904c766242c2075b1ea3b7f/RateLimiter,guava/src/com/google/common/util/concurrent/RateLimiter.java,"private final boolean canAcquire(long nowMicros, long timeoutMicros)",3446741f88956b40e904c766242c2075b1ea3b7f/Codes_neg/Match_olddocfunccode_3446741f88956b40e904c766242c2075b1ea3b7f_2.txt,3446741f88956b40e904c766242c2075b1ea3b7f/Codes_neg/Match_newdocfunccode_3446741f88956b40e904c766242c2075b1ea3b7f_2.txt," maxBurstSeconds 
 maxBurstSeconds 
",3446741f88956b40e904c766242c2075b1ea3b7f/Codes_neg/Match_newdocnewJdoc_3446741f88956b40e904c766242c2075b1ea3b7f_2.txt," maxBurstSeconds 
 maxBurstSeconds 
",,"[251, 252, 253, 254]","['  /*\n', '   * TODO(cpovirk): make SleepingStopwatch the last parameter throughout the class so that the\n', '   * overloads follow the usual convention: Foo(int), Foo(int, SleepingStopwatch)\n', '   */\n']",[],"['  private final boolean canAcquire(long nowMicros, long timeoutMicros) {\n']",/home/pritish/Documents/IP work/guv_ver/v18.0/3446741f88956b40e904c766242c2075b1ea3b7f/RateLimiter,guava/src/com/google/common/util/concurrent/RateLimiter.java," static RateLimiter create(SleepingStopwatch stopwatch, double permitsPerSecond)",1,1,3446741f88956b40e904c766242c2075b1ea3b7f
20,,75fda2a9fea9e3415c661e8688332c24ffddc940/Codes_neg/Match_newfunccode_75fda2a9fea9e3415c661e8688332c24ffddc940_1.txt,,,,,"[368, 366, 367]","['    @Override protected T doBackward(@Nullable T t) {\n', '      return t;\n', '    }\n']",[],[],/home/pritish/Documents/IP work/guv_ver/v18.0/75fda2a9fea9e3415c661e8688332c24ffddc940/Converter,guava/src/com/google/common/base/Converter.java,protected T doBackward(@Nullable T t),75fda2a9fea9e3415c661e8688332c24ffddc940/Codes_neg/Match_olddocfunccode_75fda2a9fea9e3415c661e8688332c24ffddc940_1.txt,75fda2a9fea9e3415c661e8688332c24ffddc940/Codes_neg/Match_newdocfunccode_75fda2a9fea9e3415c661e8688332c24ffddc940_1.txt,,75fda2a9fea9e3415c661e8688332c24ffddc940/Codes_neg/Match_newdocnewJdoc_75fda2a9fea9e3415c661e8688332c24ffddc940_1.txt,,75fda2a9fea9e3415c661e8688332c24ffddc940/Codes_neg/Match_olddocJdoc_75fda2a9fea9e3415c661e8688332c24ffddc940_1.txt,"[49, 69]","['  // TODO(user): Deprecate in favor of Enums.stringConverter()\n', '  // TODO(user): Deprecate in favor of Enums.stringConverter()\n']",[],[],/home/pritish/Documents/IP work/guv_ver/v18.0/75fda2a9fea9e3415c661e8688332c24ffddc940/Enums_2,guava/src/com/google/common/base/Enums.java,"public static Function<String, T> valueOfFunction(Class<T> enumClass)",1,1,75fda2a9fea9e3415c661e8688332c24ffddc940
21,,75fda2a9fea9e3415c661e8688332c24ffddc940/Codes_neg/Match_newfunccode_75fda2a9fea9e3415c661e8688332c24ffddc940_2.txt,,75fda2a9fea9e3415c661e8688332c24ffddc940/Codes_neg/Match_newfuncnewJdoc_75fda2a9fea9e3415c661e8688332c24ffddc940_2.txt,,,"[304, 305, 307, 308, 309, 310, 302, 303]","['  @Beta\n', '  public static Converter<String, Double> stringConverter() {\n', '    return DoubleConverter.INSTANCE;\n', '  }\n', '  @Beta\n', '  public static Converter<String, Double> stringConverter() {\n', '    return DoubleConverter.INSTANCE;\n', '  }\n']",[],[],/home/pritish/Documents/IP work/guv_ver/v18.0/75fda2a9fea9e3415c661e8688332c24ffddc940/Doubles_2,guava/src/com/google/common/primitives/Doubles.java,"public static Converter<String, Double> stringConverter()",75fda2a9fea9e3415c661e8688332c24ffddc940/Codes_neg/Match_olddocfunccode_75fda2a9fea9e3415c661e8688332c24ffddc940_2.txt,75fda2a9fea9e3415c661e8688332c24ffddc940/Codes_neg/Match_newdocfunccode_75fda2a9fea9e3415c661e8688332c24ffddc940_2.txt,,75fda2a9fea9e3415c661e8688332c24ffddc940/Codes_neg/Match_newdocnewJdoc_75fda2a9fea9e3415c661e8688332c24ffddc940_2.txt,,75fda2a9fea9e3415c661e8688332c24ffddc940/Codes_neg/Match_olddocJdoc_75fda2a9fea9e3415c661e8688332c24ffddc940_2.txt,"[49, 69]","['  // TODO(user): Deprecate in favor of Enums.stringConverter()\n', '  // TODO(user): Deprecate in favor of Enums.stringConverter()\n']",[],[],/home/pritish/Documents/IP work/guv_ver/v18.0/75fda2a9fea9e3415c661e8688332c24ffddc940/Enums_2,guava/src/com/google/common/base/Enums.java,"public static Function<String, T> valueOfFunction(Class<T> enumClass)",1,1,75fda2a9fea9e3415c661e8688332c24ffddc940
22,4f37c83bb0dc8abc03144b9a03e0e2613666eb01/Codes_neg/Match_oldfunccode_4f37c83bb0dc8abc03144b9a03e0e2613666eb01_1.txt,4f37c83bb0dc8abc03144b9a03e0e2613666eb01/Codes_neg/Match_newfunccode_4f37c83bb0dc8abc03144b9a03e0e2613666eb01_1.txt,,4f37c83bb0dc8abc03144b9a03e0e2613666eb01/Codes_neg/Match_newfuncnewJdoc_4f37c83bb0dc8abc03144b9a03e0e2613666eb01_1.txt,,4f37c83bb0dc8abc03144b9a03e0e2613666eb01/Codes_neg/Match_oldfuncoldJdoc_4f37c83bb0dc8abc03144b9a03e0e2613666eb01_1.txt,[99],['  @Deprecated\n'],[],[],/home/pritish/Documents/IP work/guv_ver/v18.0/4f37c83bb0dc8abc03144b9a03e0e2613666eb01/ByteStreams,guava/src/com/google/common/io/ByteStreams.java,"public static void write(byte[] from, OutputSupplier<? extends OutputStream> to) throws IOException",4f37c83bb0dc8abc03144b9a03e0e2613666eb01/Codes_neg/Match_olddocfunccode_4f37c83bb0dc8abc03144b9a03e0e2613666eb01_1.txt,4f37c83bb0dc8abc03144b9a03e0e2613666eb01/Codes_neg/Match_newdocfunccode_4f37c83bb0dc8abc03144b9a03e0e2613666eb01_1.txt,,4f37c83bb0dc8abc03144b9a03e0e2613666eb01/Codes_neg/Match_newdocnewJdoc_4f37c83bb0dc8abc03144b9a03e0e2613666eb01_1.txt,,4f37c83bb0dc8abc03144b9a03e0e2613666eb01/Codes_neg/Match_olddocJdoc_4f37c83bb0dc8abc03144b9a03e0e2613666eb01_1.txt,[92],['   *     instead. This method is scheduled for removal in Guava 18.0.\n'],[91],[],/home/pritish/Documents/IP work/guv_ver/v18.0/4f37c83bb0dc8abc03144b9a03e0e2613666eb01/ByteSource,guava/src/com/google/common/io/ByteSource.java,public final InputStream getInput() throws IOException,1,1,4f37c83bb0dc8abc03144b9a03e0e2613666eb01
23,4f37c83bb0dc8abc03144b9a03e0e2613666eb01/Codes_neg/Match_oldfunccode_4f37c83bb0dc8abc03144b9a03e0e2613666eb01_2.txt,4f37c83bb0dc8abc03144b9a03e0e2613666eb01/Codes_neg/Match_newfunccode_4f37c83bb0dc8abc03144b9a03e0e2613666eb01_2.txt,,4f37c83bb0dc8abc03144b9a03e0e2613666eb01/Codes_neg/Match_newfuncnewJdoc_4f37c83bb0dc8abc03144b9a03e0e2613666eb01_2.txt,,4f37c83bb0dc8abc03144b9a03e0e2613666eb01/Codes_neg/Match_oldfuncoldJdoc_4f37c83bb0dc8abc03144b9a03e0e2613666eb01_2.txt,[213],['  @Deprecated\n'],[],[],/home/pritish/Documents/IP work/guv_ver/v18.0/4f37c83bb0dc8abc03144b9a03e0e2613666eb01/CharStreams,guava/src/com/google/common/io/CharStreams.java,public static String toString(InputSupplier<R> supplier) throws IOException,4f37c83bb0dc8abc03144b9a03e0e2613666eb01/Codes_neg/Match_olddocfunccode_4f37c83bb0dc8abc03144b9a03e0e2613666eb01_2.txt,4f37c83bb0dc8abc03144b9a03e0e2613666eb01/Codes_neg/Match_newdocfunccode_4f37c83bb0dc8abc03144b9a03e0e2613666eb01_2.txt,,4f37c83bb0dc8abc03144b9a03e0e2613666eb01/Codes_neg/Match_newdocnewJdoc_4f37c83bb0dc8abc03144b9a03e0e2613666eb01_2.txt,,4f37c83bb0dc8abc03144b9a03e0e2613666eb01/Codes_neg/Match_olddocJdoc_4f37c83bb0dc8abc03144b9a03e0e2613666eb01_2.txt,[92],['   *     instead. This method is scheduled for removal in Guava 18.0.\n'],[91],[],/home/pritish/Documents/IP work/guv_ver/v18.0/4f37c83bb0dc8abc03144b9a03e0e2613666eb01/ByteSource,guava/src/com/google/common/io/ByteSource.java,public final InputStream getInput() throws IOException,1,1,4f37c83bb0dc8abc03144b9a03e0e2613666eb01
24,10e33c03a6d68fe1404aa721a4a7e37c1e63c43b/Codes_neg/Match_oldfunccode_10e33c03a6d68fe1404aa721a4a7e37c1e63c43b_1.txt,10e33c03a6d68fe1404aa721a4a7e37c1e63c43b/Codes_neg/Match_newfunccode_10e33c03a6d68fe1404aa721a4a7e37c1e63c43b_1.txt,,10e33c03a6d68fe1404aa721a4a7e37c1e63c43b/Codes_neg/Match_newfuncnewJdoc_10e33c03a6d68fe1404aa721a4a7e37c1e63c43b_1.txt,,10e33c03a6d68fe1404aa721a4a7e37c1e63c43b/Codes_neg/Match_oldfuncoldJdoc_10e33c03a6d68fe1404aa721a4a7e37c1e63c43b_1.txt,[478],['  @Beta\n'],[],[],/home/pritish/Documents/IP work/guv_ver/v18.0/10e33c03a6d68fe1404aa721a4a7e37c1e63c43b/Booleans,guava/src/com/google/common/primitives/Booleans.java,public static int countTrue(boolean... values),10e33c03a6d68fe1404aa721a4a7e37c1e63c43b/Codes_neg/Match_olddocfunccode_10e33c03a6d68fe1404aa721a4a7e37c1e63c43b_1.txt,10e33c03a6d68fe1404aa721a4a7e37c1e63c43b/Codes_neg/Match_newdocfunccode_10e33c03a6d68fe1404aa721a4a7e37c1e63c43b_1.txt,,10e33c03a6d68fe1404aa721a4a7e37c1e63c43b/Codes_neg/Match_newdocnewJdoc_10e33c03a6d68fe1404aa721a4a7e37c1e63c43b_1.txt,,10e33c03a6d68fe1404aa721a4a7e37c1e63c43b/Codes_neg/Match_olddocJdoc_10e33c03a6d68fe1404aa721a4a7e37c1e63c43b_1.txt,"[105, 106, 107, 108, 109]","['  /**\n', '   * Returns all classes loadable from the current class path.\n', '   *\n', '   * @since 16.0\n', '   */\n']",[105],[],/home/pritish/Documents/IP work/guv_ver/v18.0/10e33c03a6d68fe1404aa721a4a7e37c1e63c43b/ClassPath,guava/src/com/google/common/reflect/ClassPath.java,public ImmutableSet<ClassInfo> getAllClasses(),1,1,10e33c03a6d68fe1404aa721a4a7e37c1e63c43b
25,9f7b2061de289f7167dbabf8fd48870b6f22f78d/Codes_neg/Match_oldfunccode_9f7b2061de289f7167dbabf8fd48870b6f22f78d_1.txt,9f7b2061de289f7167dbabf8fd48870b6f22f78d/Codes_neg/Match_newfunccode_9f7b2061de289f7167dbabf8fd48870b6f22f78d_1.txt,,9f7b2061de289f7167dbabf8fd48870b6f22f78d/Codes_neg/Match_newfuncnewJdoc_9f7b2061de289f7167dbabf8fd48870b6f22f78d_1.txt,,9f7b2061de289f7167dbabf8fd48870b6f22f78d/Codes_neg/Match_oldfuncoldJdoc_9f7b2061de289f7167dbabf8fd48870b6f22f78d_1.txt,"[218, 219, 220, 221]","['    ClassLoader loader = Objects.firstNonNull(\n', '        Thread.currentThread().getContextClassLoader(),\n', '        Resources.class.getClassLoader());\n', '    URL url = loader.getResource(resourceName);\n']",[210],['    URL url = Resources.class.getClassLoader().getResource(resourceName);\n'],/home/pritish/Documents/IP work/guv_ver/v18.0/9f7b2061de289f7167dbabf8fd48870b6f22f78d/Resources,guava/src/com/google/common/io/Resources.java,public static URL getResource(String resourceName),9f7b2061de289f7167dbabf8fd48870b6f22f78d/Codes_neg/Match_olddocfunccode_9f7b2061de289f7167dbabf8fd48870b6f22f78d_1.txt,9f7b2061de289f7167dbabf8fd48870b6f22f78d/Codes_neg/Match_newdocfunccode_9f7b2061de289f7167dbabf8fd48870b6f22f78d_1.txt,,9f7b2061de289f7167dbabf8fd48870b6f22f78d/Codes_neg/Match_newdocnewJdoc_9f7b2061de289f7167dbabf8fd48870b6f22f78d_1.txt,,9f7b2061de289f7167dbabf8fd48870b6f22f78d/Codes_neg/Match_olddocJdoc_9f7b2061de289f7167dbabf8fd48870b6f22f78d_1.txt,"[227, 228, 230]","['   * Given a {@code resourceName} that is relative to {@code contextClass},\n', '   * returns a {@code URL} pointing to the named resource.\n', '   * @throws IllegalArgumentException if the resource is not found\n']","[216, 217, 219]",['    URL url = Resources.class.getClassLoader().getResource(resourceName);\n'],/home/pritish/Documents/IP work/guv_ver/v18.0/9f7b2061de289f7167dbabf8fd48870b6f22f78d/Resources,guava/src/com/google/common/io/Resources.java,"public static URL getResource(Class<?> contextClass, String resourceName)",1,1,9f7b2061de289f7167dbabf8fd48870b6f22f78d
26,555e872a0b8341d95c62f9d8a21777de5d1f67a8/Codes_neg/Match_oldfunccode_555e872a0b8341d95c62f9d8a21777de5d1f67a8_1.txt,555e872a0b8341d95c62f9d8a21777de5d1f67a8/Codes_neg/Match_newfunccode_555e872a0b8341d95c62f9d8a21777de5d1f67a8_1.txt,,,,,"[484, 485, 486]","['      @Override Type usedInGenericType(Type type) {\n', '        return JAVA7.usedInGenericType(type);\n', '      }\n']",[],[],/home/pritish/Documents/IP work/guv_ver/v18.0/555e872a0b8341d95c62f9d8a21777de5d1f67a8/Types,guava/src/com/google/common/reflect/Types.java, Type usedInGenericType(Type type),555e872a0b8341d95c62f9d8a21777de5d1f67a8/Codes_neg/Match_olddocfunccode_555e872a0b8341d95c62f9d8a21777de5d1f67a8_1.txt,555e872a0b8341d95c62f9d8a21777de5d1f67a8/Codes_neg/Match_newdocfunccode_555e872a0b8341d95c62f9d8a21777de5d1f67a8_1.txt,,555e872a0b8341d95c62f9d8a21777de5d1f67a8/Codes_neg/Match_newdocnewJdoc_555e872a0b8341d95c62f9d8a21777de5d1f67a8_1.txt,,,[96],['  // @Override on JDK8\n'],[],[],/home/pritish/Documents/IP work/guv_ver/v18.0/555e872a0b8341d95c62f9d8a21777de5d1f67a8/Parameter,guava/src/com/google/common/reflect/Parameter.java,public Annotation[] getDeclaredAnnotations(),1,1,555e872a0b8341d95c62f9d8a21777de5d1f67a8
